Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_114.jpg;0;1;0;3.341648;105.3409;91.15127;1.395483;34.70322;-0.001582298
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_167.jpg;0;1;0;3.381151;105.5096;91.26705;1.398299;34.68796;-0.001493054
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_220.jpg;0;1;0;3.420934;105.6232;91.34499;1.401645;34.67803;-0.001144666
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_273.jpg;0;1;0;3.448012;105.7953;91.46291;1.403209;34.66033;-0.00162319
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_325.jpg;0;1;0;3.48718;105.9111;91.54228;1.406869;34.64964;-0.001515958
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_380.jpg;0;1;0;3.513388;106.0865;91.66238;1.410857;34.63269;-0.001530426
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_434.jpg;0;1;0;3.552756;106.2639;91.78374;1.411753;34.61699;-0.001189401
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_486.jpg;0;1;0;3.592712;106.4432;91.90641;1.416448;34.59818;-0.001557652
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_538.jpg;0;1;0;3.6311;106.5639;91.98891;1.419457;34.5871;-0.001210542
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_592.jpg;0;1;0;3.657718;106.7466;92.11367;1.422701;34.56914;-0.001225917
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_647.jpg;0;1;0;3.696624;106.9311;92.23969;1.424626;34.55111;-0.001239315
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_699.jpg;0;1;0;3.735401;107.0553;92.3244;1.427675;34.53864;-0.00123462
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_753.jpg;0;1;0;3.761075;107.2432;92.45248;1.430056;34.51966;-0.001242681
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_806.jpg;0;1;0;3.799644;107.433;92.58181;1.433584;34.49931;-0.001627108
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_859.jpg;0;1;0;3.837382;107.5606;92.66872;1.434612;34.48745;-0.001270867
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_913.jpg;0;1;0;3.863541;107.7536;92.80007;1.436913;34.46675;-0.001645099
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_27_967.jpg;0;1;0;3.90107;107.9487;92.93271;1.443428;34.44688;-0.001290194
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_019.jpg;0;1;0;3.939567;108.0797;93.02174;1.443129;34.43214;-0.001781484
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_073.jpg;0;1;0;3.964429;108.2779;93.15636;1.446072;34.41309;-0.001306903
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_125.jpg;0;1;0;4.002713;108.4112;93.24679;1.451048;34.39743;-0.001685943
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_178.jpg;0;1;0;4.02712;108.6125;93.38337;1.451697;34.37639;-0.001701317
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_234.jpg;0;1;0;4.06484;108.8158;93.52117;1.454926;34.35578;-0.001332049
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_287.jpg;0;1;0;4.102792;109.0211;93.66013;1.458401;34.33193;-0.001844215
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_339.jpg;0;1;0;4.139577;109.159;93.75346;1.462936;34.31844;-0.001257164
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_393.jpg;0;1;0;4.164747;109.3674;93.89433;1.462444;34.29593;-0.001374063
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_448.jpg;0;1;0;4.202018;109.5777;94.03643;1.466707;34.27266;-0.001373425
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_499.jpg;0;1;0;4.238835;109.719;94.1318;1.47105;34.25541;-0.001761222
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_553.jpg;0;1;0;4.262748;109.9324;94.27579;1.473032;34.23328;-0.001302969
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_606.jpg;0;1;0;4.300053;110.1478;94.42094;1.477739;34.20877;-0.001306441
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_659.jpg;0;1;0;4.336555;110.2924;94.51833;1.480438;34.19183;-0.001415816
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_713.jpg;0;1;0;4.360941;110.5108;94.66536;1.484416;34.16727;-0.001328918
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_767.jpg;0;1;0;4.397254;110.7311;94.81346;1.485113;34.14111;-0.001838952
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_820.jpg;0;1;0;4.433114;110.8791;94.91286;1.488479;34.12532;-0.001335859
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_873.jpg;0;1;0;4.457627;111.1026;95.06285;1.491593;34.0993;-0.001346484
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_926.jpg;0;1;0;4.493623;111.3279;95.21394;1.495082;34.07273;-0.001372748
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_28_978.jpg;0;1;0;4.529501;111.4791;95.31525;1.494444;34.04854;-0.001246293
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_033.jpg;0;1;0;4.553671;111.7075;95.46811;1.496719;34.01265;-0.001337786
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_087.jpg;0;1;0;4.589111;111.9378;95.622;1.495079;33.97902;-0.001496908
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_140.jpg;0;1;0;4.625028;112.0923;95.7252;1.494453;33.95711;-0.001370986
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_193.jpg;0;1;0;4.648467;112.3257;95.88093;1.502111;33.92427;-0.001390154
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_247.jpg;0;1;0;4.683496;112.561;96.03762;1.503433;33.8842;-0.001347612
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_300.jpg;0;1;0;4.719011;112.7188;96.14264;1.504061;33.85754;-0.001296528
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_354.jpg;0;1;0;4.742453;112.9572;96.30104;1.507344;33.81933;-0.00138877
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_407.jpg;0;1;0;4.777266;113.1973;96.46038;1.504628;33.77704;-0.001376865
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_459.jpg;0;1;0;4.812443;113.3585;96.56718;1.505497;33.75132;-0.00140916
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_512.jpg;0;1;0;4.835459;113.6018;96.72828;1.513742;33.71523;-0.00143404
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_567.jpg;0;1;0;4.869872;113.8468;96.89021;1.504659;33.6779;-0.001443108
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_619.jpg;0;1;0;4.905063;114.0112;96.99873;1.501347;33.65349;-0.00142485
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_673.jpg;0;1;0;4.927869;114.2593;97.16241;1.503671;33.61796;-0.00145736
/home/vuvuzella/Documents/University/Udacity/RoboND/IMG/robocam_2017_12_01_16_41_29_727.jpg;0;1;0;4.961965;114.5094;97.32713;1.513317;33.5829;-0.001473167
